title,summary,link,tags,main_tag,sub_tag
زمین شرایط سال گذشته,روز جهانی زمین پاک توجه همزمان جهانی ویروس کرونا لزوم رعایت فاصله اجتماع خانه ماندن جهان عضو کرسی محیط زیست امنیت ملی شورا امنیت ملی کشور امسال جهانیان پنجاهمین سالگرد روز جهانی زمین جشن گرفت#گیر زمین شرایط نیم قرن قرار,https://www.hamshahrionline.ir/news/503395/زمین-در-بهترین-شرایط-خود-طی-۵۰-سال-گذشته,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
قصه درخت,درختان عنوان عنصر پایدار فضا سبز شهر نقش مهم درزندگی شهرنشین تصور زندگی درخت طراوت وصف ناشدنی سخت ذهن,https://www.hamshahrionline.ir/news/503223/قصه-های-درختی,['محله > خط'],محله,خط
متخصص روز جهانی زمین گرده آمد#آ,رییس انستیتو محیط زیست سازمان همکار اقتصاد دوشنبه اردیبشهت ماه نفر متخصص اقلیم جهان مناسبت پاک قالب وبینار گرده آمد#آ,https://www.hamshahrionline.ir/news/503127/متخصصان-در-روز-جهانی-زمین-گردهم-می-آیند,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
کیفیت هوا تهران قبول,هوا تهران امروز کیفیت قبول تنفس گروه برخوردار آلاینده شاخص هوا پایتخت دی اکسید نیتروژن,https://www.hamshahrionline.ir/news/503063/کیفیت-هوای-تهران-قابل-قبول-است,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
هشدار سازمان هواشناسی متلاطم دریا افزایش ارتفاع موج,سازمان هواشناسی کشور صدور هشدار زرد متلاطم دریا افزایش ارتفاع موج ارتفاع حداکثر خبر,https://www.hamshahrionline.ir/news/503106/هشدار-سازمان-هواشناسی-نسبت-متلاطم-شدن-دریا-افزایش-ارتفاع-موج,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
بارش پایان هفته ادامه مناطق کاهش دما,مدیرکل بینی هشدار سریع سازمان هواشناسی اشاره بارش کشور روز پایان هفته ادامه دما هوا روز جمعه شنبه اردیبهشت مناطق کشور درجه کاهش,https://www.hamshahrionline.ir/news/503026/بارش-ها-تا-پایان-هفته-ادامه-دارد-کدام-مناطق-کاهش-دما-دارند,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
پاسخ ادعا عجیب کرونا زلزله گذاشت#گذار,روز خبر منتشر نشان داد#ده دانشمند بلژیک انگلستان آمریکا گفت#گو کرونا محدودشدن فعالیت انسان صنعتی دلیل فاصله اجتماع مناطق مختلف دنیا زلزله ثبت محدود,https://www.hamshahrionline.ir/news/502935/پاسخی-به-یک-ادعای-عجیب-کرونا-بر-زلزله-ها-هم-اثر-گذاشته-است,['زیست\u200cبوم > محیط زیست جهان'],زیست\u200cبوم,محیط زیست جهان
ورود سامانه بارش هفته,مدیرکل بینی هشدار سریع سازمان هواشناسی تداوم بارش ورود سامانه بارش روز آینده کشور خبر,https://www.hamshahrionline.ir/news/502653/ورود-دو-سامانه-بارشی-جدید-طی-هفته,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
حمایت میلیون یورو احیا تالاب المللی هامون,دکتر احمدرضا لاهیجان معاون محیط زیست دریا تالاب سازمان حفاظت محیط زیست حمایت میلیون یورو اتحادیه اروپا برنامه توسعه ملل متحد احیا تالاب المللی هامون خبر,https://www.hamshahrionline.ir/news/502773/حمایت-۱۰-میلیون-یورویی-برای-احیای-تالاب-های-بین-المللی-هامون,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
امپراتور پنگوئن شهر کیپ تاون دنبال شیوع کرونا,کاهش وآمد شهروند کیپ تاون دومین شهر آفریقا جنوبی پنگوئن خیابان حومه شهر آمد#آ,https://www.hamshahrionline.ir/news/502791/امپراتوری-پنگوئن-ها-در-شهر-کیپ-تاون-به-دنبال-شیوع-کرونا,['زیست\u200cبوم > محیط زیست جهان'],زیست\u200cبوم,محیط زیست جهان
آلودگی شدید هوا کی ی ف,آتش سوخت#سوز اطراف نیروگاه هسته‌ای چرنوبیل مناطق سطح آلودگی هوا کی ی ف پایتخت اوکراین بد وضعیت شهر جهان رسیده ساکن شهر شیوع کروناویروس دلیل آلودگی شدید هوا مجبور خانه نشست#نشین,https://www.hamshahrionline.ir/news/502560/آلودگی-شدید-هوا-در-کی-یف,['زیست\u200cبوم > محیط زیست جهان'],زیست\u200cبوم,محیط زیست جهان
تهران ماه سال هوا ناسالم سر گذاشت#گذار,اساس گزارش شرکت کنترل کیفیت هوا تهران روز گذشته پایتخت نشینان روز هوا پاک روز هوا سالم تنفس,https://www.hamshahrionline.ir/news/502692/تهران-نخستین-ماه-سال-را-بدون-هوای-ناسالم-پشت-سر-گذاشت,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
ایران اولویت سازمان محیط زیست تکثیر اسارت,مدیرکل دفتر حیات وحش سازمان حفاظت محیط زیست کوشک دلبر یوزپلنگ نر ماده پارک پردیس توران منتقل اولویت سازمان اجرا پروژه تکثیر اسارت اولویت ایران ماده یوز جوان,https://www.hamshahrionline.ir/news/502822/ایران-اولویت-سازمان-محیط-زیست-برای-تکثیر-در-اسارت-است,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
پسماند کرونایی خودرو مخصوص حمل,مدیرعامل سازمان مدیریت پسماند شهردار تهران هفت بیمارستان کرونایی تشکیلات خودرو جداگانه کارگر پوشش پوشش حضور آی یو گرفت#گیر,https://www.hamshahrionline.ir/news/502410/پسماندهای-کرونایی-با-خودروهای-مخصوص-حمل-می-شود,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
آوریل روز جهانی خفاش مبارک,آوریل روزجهانی خفاش واقع روز یادآور خفاش چقدر زندگی روزمره نقش,https://www.hamshahrionline.ir/news/502056/۱۷-آوریل-روز-جهانی-خفاش-ها-مبارک,['زیست\u200cبوم > محیط زیست جهان'],زیست\u200cبوم,محیط زیست جهان
حمایت سازمان ملل متحد سرمایه سبز,برنامه محیط زیست ملل متحد کشور عضو شرکا بازسازی گذشته طریق استفاده بهینه موقعیت خیز سرمایه سبز سرمایه انرژی تجدیدپذیر خانه هوشمند تدارکات دولت سبز حمل نقل عموم رعایت اصول استاندارد تولید مصرف پایدار یاری رساند#رسان,https://www.hamshahrionline.ir/news/502313/حمایت-سازمان-ملل-متحد-از-سرمایه-گذاری-سبز,['زیست\u200cبوم > محیط زیست جهان'],زیست\u200cبوم,محیط زیست جهان
بارش شدید باران استان روز آینده,مدیرکل بینی هشدار سریع سازمان هواشناسی اشاره تداوم بارش کشور بارش شدید استان روز آینده خبر,https://www.hamshahrionline.ir/news/502247/بارش-شدید-باران-در-۸-استان-در-سه-روز-آینده,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
آلاینده ناکس تهران روز کرونایی تغییر کرد#کن,روز تصویر وضعیت آلاینده نیتروژن دی اکسید شهر دنیا دست دست نشان آلاینده روز کرونایی شهر دنیا تهران مدت مشابه سال گذشته کاهش,https://www.hamshahrionline.ir/news/502194/چرا-آلاینده-ناکس-در-تهران-طی-روزهای-کرونایی-تغییری-نکرده-است,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
کیفیت هوا تهران,شرکت کنترل کیفیت هوا تهران اعلام امروز شنبه فروردین ماه کیفیت هوا پایتخت شرایط قبول قرار بینی کیفیت هوا مناطق پایتخت محدوده قبول پاک باقی ماند#مان,https://www.hamshahrionline.ir/news/502298/کیفیت-هوای-تهران-چگونه-است,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
کاهش درصدی آلودگی هوا شهر اروپایی,آلودگی هوا شهر اروپایی درصد کاهش,https://www.hamshahrionline.ir/news/502180/کاهش-۴۵-درصدی-آلودگی-هوا-در-شهرهای-اروپایی,['زیست\u200cبوم > محیط زیست جهان'],زیست\u200cبوم,محیط زیست جهان
قهرمان شطرنج دنیا فیروزجا عصبی ام خواست#خواه له,مسابقه هزار نفر صورت زنده مشاهده نتیجه نفع کارلسن پایان نفر شطرنج جهان موفق امتیاز بازی کسب,https://www.hamshahrionline.ir/news/504116/قهرمان-شطرنج-دنیا-فیروزجا-عصبی-ام-کرد-می-خواستم-او-را-له-کنم,['ورزش > فوتبال'],ورزش,فوتبال
مالک شهر خودرو پرسپولیس تهدید,مالک باشگاه شهر خودرو پنجره نقل انتقالات باشگاه پرسپولیس پرداخت مبلغ رضایتنامه سرمربی تیم فوتبال باشگاه بست#بند,https://www.hamshahrionline.ir/news/504062/مالک-شهر-خودرو-پرسپولیس-را-تهدید-کرد,['ورزش > فوتبال'],ورزش,فوتبال
انداخت#انداز کتابخانه ورزش منطقه,شهروند اطلاعات رشته مختلف ورزش مشکل برطرف مطالعه کتاب ورزش رشته علاقه آنهاست,https://www.hamshahrionline.ir/news/503250/راه-اندازی-کتابخانه-ورزش-در-منطقه۱۸,['محله > دروازه طهرون'],محله,دروازه طهرون
