,title,id,text
101,ناحیه سارانده,3311,منبع استان سارانده فهرست استان آلبانی استان محل استان سارانده نقشه آلبانی
102,استان اشکودر,3312,منبع استان اشکودر فهرست استان آلبانی استان محل استان اشکودر نقشه آلبانی
103,استان اسکراپار,3313,منبع استان اسکراپار فهرست استان آلبانی استان محل استان اسکراپار نقشه آلبانی
104,ناحیه تپلنه,3314,استان تپلنه فهرست استان آلبانی استان محل استان تپلنه نقشه آلبانی
105,تیرانا,3315,کاربرد تیرانا سخ فهرست شهر آلبانی شهر شهر تیرانا نقشه کشور آلبانی
106,ناحیه تروپویه,3316,منبع استان تروپویه فهرست استان آلبانی استان محل استان نقشه آلبانی
107,ناحیه ولوره,3317,استان ولوره فهرست استان آلبانی استان غار استان ولوره محل استان ولوره نقشه آلبانی
108,ایلیریا,3318,پرونده بندانگشت ایلیریا نام سرزمین غرب شبه جزیره بالکان نام برگرفته نام تیره ایلیری تیره هندواروپایی سامان شرق شبه جزیره کوچ کرد#کن ایلیری‌ها نیاکان آلبانی امروزی
109,پرده مهبل,3319,پرده مهبل پرده مهبل پرده بکارت بافت نازک جنس مخاط مشابه دیواره واژن ورود مهبل صورت ناقص پوشاند#پوشان پرده خارج دستگاه تناسلی زن قرار دهانه مهبل واقع
110,فهرست شهر جهان,3320,صفحه فهرست شهر جهان تفکیک کشور کشور پایتخت توجه جمعیت جمعیت شهر ذکر فهرست فارس الف آ پرچم اتریش وین سالزبورگ گراتس لینتز پرچم اتیوپی آدیس آبابا پرچم اردن امان پرچم آرژانتین بوئنوس آیرس باهیابلانکا مار دل پلاتا لاپلاتا روزاریو سانتا فه روزاریو ریوکوارتو مندوزا آرژانتین مندوزا سان خوآن آرژانتین سان خوآن پارانا آرژانتین پارانا کوردوبا آرژانتین کوردوبا سانتافه کورینتس
111,دستگاه ادرار تناسلی ابهام زدایی,3324,دستگاه ادرار تناسلی مجموع دستگاه ادرار تناسلی واژگان کالبدشناس موارد اشاره دستگاه تناسلی دستگاه ادرار ابهام زدایی
112,کالبد انسان,3325,مسیر بدن انسان
113,روان شناخت#شناس,3329,مفاهیم روان شناخت#شناس روانشناسی روان شناخت#شناس تحول گذشته عنوان روان شناخت#شناس ژنتیک شناخت#شناس شاخه علم روان شناخت#شناس توصیف تبیین تغییرات زندگی پرداخت#پرداز رشته مختلف زیست شناخت#شناس جامعه شناخت#شناس تعلیم تربیت پزشک کمک روان شناخت#شناس مراحل زندگی انسان تولد مرگ پرداخت#پرداز کودک نوجوان ت کید
114,علوم خاک,3331,منبع تمیزکار پرونده علوم خاک دانش مطالعه طبقه خاک اساس خصوصیات فیزیکی بافت ساختمان شیمیایی هدایت الکتریکی محلول خاک میزان سدیم موجود زیستی دانش خاک شناخت#شناس خاک عنوان ترکیب طبیعی پیچیده هوازدگی فیزیکی بیوشیمیایی بوجود بررسی قرار پدولوژیست خاک عنوان ترکیب مطالعه کاربرد مد قرار داد#ده
115,ابن رسته,3332,جعبه زندگینامه نام شخص ابو علی احمد بن عمر سخ ابن ر سته نام تصویر عرض تصویر توضیح تصویر نام جوایز دریافتی لقب زمینه فعالیت ملیت ایران اهل دوره فعالیت محل زندگی مذهب نهاد همسر فرزند والدین آرامگاه مدفن نقش برجسته پیشه مکتشف گیتاشناس وب منصب سبک مکتب آثار تاریخ تولد محل تولد منطقه رسته ر سته اصفهان تاریخ مرگ میلاد محل مرگ امضا گفتاورد
116,لانتان,3333,جعبه اطلاعات لانتان لانتان یونان عناصر جدول تناوب نماد عدد اتم لانتان فلز نقره رنگ متعلق گروه جدول تناوب گروه جدول تناوب خانه گروه لانتانیدها لانتانید فلز چکش خوار نرم انعطاف پذیر مجاورت هوا سرعت اکسید آب سرد سرعت داغ سرعت واکنش لانتان مستقیم عناصر کربن نیتروژن بور سلنیم سیلیس فسفر گوگرد هالوژن واکنش
117,فهرست عناصر شیمیایی,3334,فهرست عناصر جدول تناوب
118,گیتاشناسی,3335,جغرافیا
119,لشکرگاه,3339,جعبه شهر افغانستان نام رسم لشکرگاه عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر مسجد لشکرگاه ولایت هلمند ولسوالی علاقه داشت#دار نام محل نام قدیم ب ست سال شهرشدن جمعیت رشدجمعیت تراکم جمعیت زبان فارس پشتو مذهب مساحت ارتفاع میانگین دما میانگین بارش سالانه شمارروزهای یخبندان شهردار ره شماره وب جمله خوشامد پانویس شهر لشکرگاه مرکز استان هلمند کشور افغانستان
120,تفنگ,3341,پرونده بندانگشت تفنگ چخماق انگلیسی قرن تفنگ گونه سلاح گرم دست انفرادی تفنگ معمولا قنداق کاربرد مستلزم استفاده دست شانه تیرانداز تفنگ گلوله انفجار مهمات می‌رانند مقابل نام تفنگ باد فشار هوا صورت مکانیک کار انجام تفنگ مهمات اصل تفنگ تفنگ ساچمه زنی تفنگ گلوله زنی
121,کالبد,3342,پرونده چپ کالبد بودا یا‌تری کایه مفاهیم رایج بوداگرا است‌تری کایه واژه سانسکریت معنا کالبد چینی سانش ن ژاپن سانجین مهایانه طریقت کیش دین بوداست قلب مهایانه مفهوم کالبد مفاهیم بوداسف بیداروجود فراسو فرزانگی فراشناخت گیا مهرورزی کرونا
122,مهایانه,3343,بوداگرا شاخه اصل نام آن هینه یان ه مهایان #هست یانه سانسکریت هینه محدود کهتر مها مهتر فارس آن کهراه مهراه ترجمه فرق بنیادین هینه یانه کهراه مهایانه مهراه اینست آرمان هینه یانی‌ها تک بیدار ا ره مهایانی‌ها بیدارگر باور
123,چرخ دارما,3345,پرونده بندانگشت نماد ساده چرخ دارما آیین بودا سده پنجم زایش مسیح هندوستان کمابیش سال سرزمین ماند#مان سرزمین کوچید بودا باورند سال آموزه بوداگرا دستخوش دگرگون شد#شو اصطلاح گردش چرخ آیین کاشت#کار برد#بر چرخشگاه دوره سال می‌پندارند آموزه دوره پیشین همراستا آموزه تازه زندگی ادامه داد#ده
